,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget,Goals,Goals_1H,Goals_2H
1939,1999-2000,27/02/2000,Espanol,Vallecano,5,1,H,2,1,H,False,6,3,3
1940,1999-2000,27/02/2000,La Coruna,Mallorca,2,1,H,1,0,H,False,3,1,2
1941,1999-2000,27/02/2000,Santander,Sociedad,0,0,D,0,0,D,False,0,0,0
1942,1999-2000,27/02/2000,Valladolid,Oviedo,2,1,H,1,0,H,False,3,1,2
1943,1999-2000,27/02/2000,Zaragoza,Celta,2,1,H,0,1,A,False,3,1,2
1944,1999-2000,4/3/2000,Barcelona,Numancia,4,0,H,1,0,H,True,4,1,3
1945,1999-2000,4/3/2000,Oviedo,Real Madrid,1,1,D,0,0,D,False,2,0,2
1946,1999-2000,4/3/2000,Valencia,Ath Bilbao,2,0,H,0,0,D,True,2,0,2
1947,1999-2000,5/3/2000,Ath Madrid,Betis,0,0,D,0,0,D,True,0,0,0
1948,1999-2000,5/3/2000,Celta,Santander,2,0,H,1,0,H,False,2,1,1
1949,1999-2000,5/3/2000,Malaga,La Coruna,1,0,H,1,0,H,False,1,1,0
1950,1999-2000,5/3/2000,Mallorca,Zaragoza,1,1,D,1,0,H,False,2,1,1
1951,1999-2000,5/3/2000,Sevilla,Valladolid,0,1,A,0,0,D,True,1,0,1
1952,1999-2000,5/3/2000,Sociedad,Espanol,1,0,H,1,0,H,False,1,1,0
1953,1999-2000,5/3/2000,Vallecano,Alaves,0,1,A,0,0,D,False,1,0,1
1954,1999-2000,11/3/2000,Ath Bilbao,Barcelona,0,4,A,0,2,A,False,4,2,2
1955,1999-2000,11/3/2000,Betis,Vallecano,1,1,D,1,0,H,False,2,1,1
1956,1999-2000,11/3/2000,Real Madrid,Sevilla,3,1,H,3,0,H,True,4,3,1
1957,1999-2000,12/3/2000,Alaves,Sociedad,2,1,H,0,1,A,False,3,1,2
1958,1999-2000,12/3/2000,Espanol,Celta,3,0,H,0,0,D,False,3,0,3
1959,1999-2000,12/3/2000,La Coruna,Valencia,2,0,H,1,0,H,False,2,1,1
1960,1999-2000,12/3/2000,Malaga,Mallorca,0,0,D,0,0,D,False,0,0,0
1961,1999-2000,12/3/2000,Numancia,Oviedo,1,1,D,0,1,A,False,2,1,1
1962,1999-2000,12/3/2000,Santander,Zaragoza,1,2,A,1,0,H,False,3,1,2
1963,1999-2000,12/3/2000,Valladolid,Ath Madrid,1,0,H,1,0,H,False,1,1,0
1964,1999-2000,18/03/2000,Ath Madrid,Real Madrid,1,1,D,0,1,A,True,2,1,1
1965,1999-2000,18/03/2000,Barcelona,La Coruna,2,1,H,2,0,H,True,3,2,1
1966,1999-2000,18/03/2000,Valencia,Malaga,2,2,D,0,0,D,True,4,0,4
1967,1999-2000,19/03/2000,Celta,Alaves,1,1,D,0,0,D,False,2,0,2
1968,1999-2000,19/03/2000,Mallorca,Santander,1,2,A,0,1,A,False,3,1,2
1969,1999-2000,19/03/2000,Oviedo,Ath Bilbao,1,0,H,1,0,H,False,1,1,0
1970,1999-2000,19/03/2000,Sevilla,Numancia,4,0,H,1,0,H,True,4,1,3
1971,1999-2000,19/03/2000,Sociedad,Betis,1,0,H,0,0,D,False,1,0,1
1972,1999-2000,19/03/2000,Vallecano,Valladolid,4,1,H,1,0,H,False,5,1,4
1973,1999-2000,19/03/2000,Zaragoza,Espanol,1,1,D,1,0,H,False,2,1,1
1974,1999-2000,25/03/2000,Alaves,Zaragoza,0,2,A,0,0,D,False,2,0,2
1975,1999-2000,25/03/2000,Ath Bilbao,Sevilla,1,1,D,1,0,H,False,2,1,1
1976,1999-2000,25/03/2000,Espanol,Santander,1,0,H,0,0,D,False,1,0,1
1977,1999-2000,25/03/2000,Malaga,Barcelona,1,2,A,1,0,H,False,3,1,2
1978,1999-2000,25/03/2000,Numancia,Ath Madrid,3,0,H,1,0,H,False,3,1,2
1979,1999-2000,25/03/2000,Real Madrid,Vallecano,0,0,D,0,0,D,True,0,0,0
1980,1999-2000,25/03/2000,Valencia,Mallorca,1,0,H,0,0,D,True,1,0,1
1981,1999-2000,25/03/2000,Valladolid,Sociedad,2,1,H,0,1,A,False,3,1,2
1982,1999-2000,26/03/2000,Betis,Celta,0,0,D,0,0,D,False,0,0,0
1983,1999-2000,26/03/2000,La Coruna,Oviedo,3,1,H,2,0,H,False,4,2,2
1984,1999-2000,1/4/2000,Sociedad,Real Madrid,1,1,D,0,1,A,False,2,1,1
1985,1999-2000,2/4/2000,Ath Madrid,Ath Bilbao,1,2,A,1,1,D,True,3,2,1
1986,1999-2000,2/4/2000,Barcelona,Valencia,3,0,H,0,0,D,True,3,0,3
1987,1999-2000,2/4/2000,Celta,Valladolid,1,1,D,1,0,H,False,2,1,1
1988,1999-2000,2/4/2000,Mallorca,Espanol,1,3,A,1,1,D,False,4,2,2
1989,1999-2000,2/4/2000,Oviedo,Malaga,2,2,D,2,1,H,False,4,3,1
1990,1999-2000,2/4/2000,Santander,Alaves,0,0,D,0,0,D,False,0,0,0
1991,1999-2000,2/4/2000,Sevilla,La Coruna,1,3,A,1,2,A,True,4,3,1
1992,1999-2000,2/4/2000,Vallecano,Numancia,0,0,D,0,0,D,False,0,0,0
1993,1999-2000,2/4/2000,Zaragoza,Betis,1,0,H,0,0,D,False,1,0,1
1994,1999-2000,8/4/2000,La Coruna,Ath Madrid,4,1,H,3,0,H,False,5,3,2
1995,1999-2000,9/4/2000,Alaves,Espanol,0,0,D,0,0,D,False,0,0,0
1996,1999-2000,9/4/2000,Ath Bilbao,Vallecano,1,2,A,0,2,A,False,3,2,1
1997,1999-2000,9/4/2000,Barcelona,Mallorca,0,3,A,0,1,A,True,3,1,2
1998,1999-2000,9/4/2000,Betis,Santander,2,2,D,1,0,H,False,4,1,3
1999,1999-2000,9/4/2000,Malaga,Sevilla,3,0,H,0,0,D,False,3,0,3
2000,1999-2000,9/4/2000,Numancia,Sociedad,1,2,A,0,0,D,False,3,0,3
2001,1999-2000,9/4/2000,Real Madrid,Celta,1,0,H,0,0,D,True,1,0,1
2002,1999-2000,9/4/2000,Valencia,Oviedo,6,2,H,2,0,H,True,8,2,6
2003,1999-2000,9/4/2000,Valladolid,Zaragoza,1,1,D,0,0,D,False,2,0,2
2004,1999-2000,15/04/2000,Oviedo,Barcelona,3,0,H,1,0,H,False,3,1,2
2005,1999-2000,15/04/2000,Sevilla,Valencia,1,2,A,0,0,D,True,3,0,3
2006,1999-2000,15/04/2000,Zaragoza,Real Madrid,0,1,A,0,0,D,False,1,0,1
2007,1999-2000,16/04/2000,Ath Madrid,Malaga,2,2,D,1,1,D,True,4,2,2
2008,1999-2000,16/04/2000,Celta,Numancia,0,0,D,0,0,D,False,0,0,0
2009,1999-2000,16/04/2000,Espanol,Betis,3,0,H,0,0,D,False,3,0,3
2010,1999-2000,16/04/2000,Mallorca,Alaves,2,0,H,1,0,H,False,2,1,1
2011,1999-2000,16/04/2000,Santander,Valladolid,1,1,D,1,0,H,False,2,1,1
2012,1999-2000,16/04/2000,Sociedad,Ath Bilbao,4,1,H,1,1,D,False,5,2,3
2013,1999-2000,16/04/2000,Vallecano,La Coruna,2,0,H,1,0,H,False,2,1,1
2014,1999-2000,22/04/2000,Ath Bilbao,Celta,1,0,H,0,0,D,False,1,0,1
2015,1999-2000,22/04/2000,Barcelona,Sevilla,2,0,H,1,0,H,True,2,1,1
2016,1999-2000,22/04/2000,Malaga,Vallecano,2,0,H,1,0,H,False,2,1,1
2017,1999-2000,22/04/2000,Numancia,Zaragoza,1,2,A,1,2,A,False,3,3,0
2018,1999-2000,22/04/2000,Real Madrid,Santander,2,4,A,1,2,A,True,6,3,3
2019,1999-2000,22/04/2000,Valencia,Ath Madrid,2,0,H,1,0,H,True,2,1,1
2020,1999-2000,22/04/2000,Valladolid,Espanol,1,0,H,0,0,D,False,1,0,1
2021,1999-2000,23/04/2000,Betis,Alaves,0,1,A,0,0,D,False,1,0,1
2022,1999-2000,23/04/2000,La Coruna,Sociedad,2,0,H,2,0,H,False,2,2,0
2023,1999-2000,23/04/2000,Oviedo,Mallorca,0,0,D,0,0,D,False,0,0,0
2024,1999-2000,29/04/2000,Ath Madrid,Barcelona,0,3,A,0,1,A,True,3,1,2
2025,1999-2000,29/04/2000,Espanol,Real Madrid,0,2,A,0,0,D,False,2,0,2
2026,1999-2000,29/04/2000,Vallecano,Valencia,1,3,A,0,2,A,False,4,2,2
2027,1999-2000,30/04/2000,Alaves,Valladolid,1,0,H,1,0,H,False,1,1,0
2028,1999-2000,30/04/2000,Celta,La Coruna,2,1,H,1,0,H,False,3,1,2
2029,1999-2000,30/04/2000,Mallorca,Betis,4,0,H,3,0,H,False,4,3,1
2030,1999-2000,30/04/2000,Santander,Numancia,1,1,D,1,0,H,False,2,1,1
2031,1999-2000,30/04/2000,Sevilla,Oviedo,2,3,A,0,1,A,True,5,1,4
2032,1999-2000,30/04/2000,Sociedad,Malaga,2,2,D,1,0,H,False,4,1,3
2033,1999-2000,30/04/2000,Zaragoza,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
2034,1999-2000,6/5/2000,Barcelona,Vallecano,0,2,A,0,1,A,True,2,1,1
2035,1999-2000,6/5/2000,Numancia,Espanol,2,0,H,1,0,H,False,2,1,1
2036,1999-2000,6/5/2000,Real Madrid,Alaves,0,1,A,0,0,D,True,1,0,1
2037,1999-2000,6/5/2000,Valencia,Sociedad,4,0,H,1,0,H,True,4,1,3
2038,1999-2000,7/5/2000,Ath Bilbao,Santander,2,2,D,2,2,D,False,4,4,0
2039,1999-2000,7/5/2000,La Coruna,Zaragoza,2,2,D,0,0,D,False,4,0,4
2040,1999-2000,7/5/2000,Malaga,Celta,0,1,A,0,1,A,False,1,1,0
2041,1999-2000,7/5/2000,Oviedo,Ath Madrid,2,2,D,1,0,H,False,4,1,3
2042,1999-2000,7/5/2000,Sevilla,Mallorca,0,4,A,0,1,A,True,4,1,3
2043,1999-2000,7/5/2000,Valladolid,Betis,0,3,A,0,1,A,False,3,1,2
2044,1999-2000,13/05/2000,Ath Madrid,Sevilla,1,1,D,1,1,D,True,2,2,0
2045,1999-2000,14/05/2000,Alaves,Numancia,2,2,D,0,1,A,False,4,1,3
2046,1999-2000,14/05/2000,Betis,Real Madrid,0,2,A,0,1,A,False,2,1,1
2047,1999-2000,14/05/2000,Celta,Valencia,0,0,D,0,0,D,False,0,0,0
2048,1999-2000,14/05/2000,Espanol,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
2049,1999-2000,14/05/2000,Santander,La Coruna,0,0,D,0,0,D,False,0,0,0
2050,1999-2000,14/05/2000,Sociedad,Barcelona,0,0,D,0,0,D,False,0,0,0
2051,1999-2000,14/05/2000,Valladolid,Mallorca,2,1,H,0,0,D,False,3,0,3
2052,1999-2000,14/05/2000,Vallecano,Oviedo,1,2,A,1,1,D,False,3,2,1
2053,1999-2000,14/05/2000,Zaragoza,Malaga,3,2,H,1,1,D,False,5,2,3
2054,1999-2000,19/05/2000,Ath Bilbao,Alaves,2,1,H,1,1,D,False,3,2,1
2055,1999-2000,19/05/2000,Barcelona,Celta,2,2,D,0,2,A,True,4,2,2
2056,1999-2000,19/05/2000,La Coruna,Espanol,2,0,H,2,0,H,False,2,2,0
2057,1999-2000,19/05/2000,Mallorca,Ath Madrid,1,2,A,1,2,A,False,3,3,0
2058,1999-2000,19/05/2000,Real Madrid,Valladolid,0,1,A,0,1,A,True,1,1,0
2059,1999-2000,19/05/2000,Sevilla,Vallecano,2,3,A,1,2,A,True,5,3,2
2060,1999-2000,19/05/2000,Valencia,Zaragoza,2,1,H,0,1,A,True,3,1,2
2061,1999-2000,20/05/2000,Malaga,Santander,0,0,D,0,0,D,False,0,0,0
2062,1999-2000,20/05/2000,Numancia,Betis,1,2,A,0,0,D,False,3,0,3
2063,1999-2000,20/05/2000,Oviedo,Sociedad,0,1,A,0,0,D,False,1,0,1
2064,2000-01,9/9/2000,Barcelona,Malaga,2,1,H,2,0,H,True,3,2,1
2065,2000-01,9/9/2000,La Coruna,Ath Bilbao,2,0,H,0,0,D,False,2,0,2
2066,2000-01,9/9/2000,Real Madrid,Valencia,2,1,H,0,0,D,True,3,0,3
2067,2000-01,9/9/2000,Sociedad,Santander,2,2,D,0,0,D,False,4,0,4
2068,2000-01,9/9/2000,Zaragoza,Espanol,1,2,A,0,0,D,False,3,0,3
2069,2000-01,10/9/2000,Las Palmas,Alaves,0,3,A,0,1,A,False,3,1,2
2070,2000-01,10/9/2000,Mallorca,Valladolid,1,1,D,1,0,H,False,2,1,1
2071,2000-01,10/9/2000,Numancia,Oviedo,1,0,H,0,0,D,False,1,0,1
2072,2000-01,10/9/2000,Osasuna,Celta,0,2,A,0,0,D,False,2,0,2
2073,2000-01,10/9/2000,Villarreal,Vallecano,1,5,A,0,3,A,False,6,3,3
2074,2000-01,16/09/2000,Ath Bilbao,Barcelona,3,1,H,1,1,D,False,4,2,2
2075,2000-01,16/09/2000,Malaga,Real Madrid,3,3,D,1,1,D,False,6,2,4
2076,2000-01,16/09/2000,Santander,La Coruna,0,3,A,0,1,A,False,3,1,2
2077,2000-01,16/09/2000,Valencia,Mallorca,4,0,H,1,0,H,True,4,1,3
2078,2000-01,16/09/2000,Valladolid,Numancia,2,0,H,1,0,H,False,2,1,1
2079,2000-01,17/09/2000,Alaves,Villarreal,0,1,A,0,0,D,False,1,0,1
2080,2000-01,17/09/2000,Celta,Sociedad,4,1,H,3,0,H,False,5,3,2
2081,2000-01,17/09/2000,Espanol,Osasuna,1,2,A,0,0,D,False,3,0,3
2082,2000-01,17/09/2000,Oviedo,Las Palmas,2,2,D,0,1,A,False,4,1,3
2083,2000-01,17/09/2000,Vallecano,Zaragoza,0,0,D,0,0,D,False,0,0,0
2084,2000-01,23/09/2000,Barcelona,Santander,3,1,H,1,0,H,True,4,1,3
2085,2000-01,23/09/2000,Las Palmas,Valladolid,1,1,D,0,1,A,False,2,1,1
2086,2000-01,23/09/2000,Real Madrid,Ath Bilbao,4,1,H,2,0,H,True,5,2,3
2087,2000-01,23/09/2000,Sociedad,La Coruna,1,1,D,1,0,H,False,2,1,1
2088,2000-01,23/09/2000,Zaragoza,Alaves,2,2,D,1,2,A,False,4,3,1
2089,2000-01,24/09/2000,Celta,Espanol,1,0,H,1,0,H,False,1,1,0
2090,2000-01,24/09/2000,Mallorca,Malaga,0,1,A,0,0,D,False,1,0,1
2091,2000-01,24/09/2000,Numancia,Valencia,0,3,A,0,0,D,False,3,0,3
2092,2000-01,24/09/2000,Osasuna,Vallecano,2,2,D,1,1,D,False,4,2,2
2093,2000-01,24/09/2000,Villarreal,Oviedo,1,0,H,1,0,H,False,1,1,0
2094,2000-01,30/09/2000,Santander,Real Madrid,0,0,D,0,0,D,False,0,0,0
2095,2000-01,1/10/2000,Alaves,Osasuna,2,0,H,0,0,D,False,2,0,2
2096,2000-01,1/10/2000,Ath Bilbao,Mallorca,2,1,H,1,1,D,False,3,2,1
2097,2000-01,1/10/2000,La Coruna,Barcelona,2,0,H,0,0,D,False,2,0,2
2098,2000-01,1/10/2000,Malaga,Numancia,1,3,A,1,2,A,False,4,3,1
2099,2000-01,1/10/2000,Oviedo,Zaragoza,2,1,H,2,0,H,False,3,2,1
2100,2000-01,1/10/2000,Vallecano,Celta,3,0,H,1,0,H,False,3,1,2
2101,2000-01,1/10/2000,Valencia,Las Palmas,5,1,H,2,0,H,True,6,2,4
2102,2000-01,1/10/2000,Valladolid,Villarreal,0,0,D,0,0,D,False,0,0,0
2103,2000-01,14/10/2000,Espanol,Vallecano,0,0,D,0,0,D,False,0,0,0
2104,2000-01,14/10/2000,Las Palmas,Malaga,2,1,H,0,0,D,False,3,0,3
2105,2000-01,14/10/2000,Real Madrid,La Coruna,3,0,H,2,0,H,True,3,2,1
2106,2000-01,14/10/2000,Sociedad,Barcelona,0,6,A,0,6,A,False,6,6,0
2107,2000-01,14/10/2000,Villarreal,Valencia,1,1,D,0,0,D,False,2,0,2
2108,2000-01,15/10/2000,Celta,Alaves,1,1,D,1,1,D,False,2,2,0
2109,2000-01,15/10/2000,Mallorca,Santander,2,1,H,0,1,A,False,3,1,2
2110,2000-01,15/10/2000,Numancia,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
2111,2000-01,15/10/2000,Osasuna,Oviedo,0,0,D,0,0,D,False,0,0,0
2112,2000-01,15/10/2000,Zaragoza,Valladolid,0,0,D,0,0,D,False,0,0,0
2113,2000-01,18/10/2000,Espanol,Sociedad,1,2,A,1,2,A,False,3,3,0
2114,2000-01,21/10/2000,Barcelona,Real Madrid,2,0,H,1,0,H,True,2,1,1
2115,2000-01,21/10/2000,La Coruna,Mallorca,1,1,D,0,0,D,False,2,0,2
2116,2000-01,21/10/2000,Valencia,Zaragoza,1,0,H,0,0,D,True,1,0,1
2117,2000-01,22/10/2000,Alaves,Espanol,1,0,H,0,0,D,False,1,0,1
2118,2000-01,22/10/2000,Ath Bilbao,Las Palmas,0,3,A,0,1,A,False,3,1,2
2119,2000-01,22/10/2000,Malaga,Villarreal,2,1,H,2,0,H,False,3,2,1
2120,2000-01,22/10/2000,Oviedo,Celta,3,1,H,2,0,H,False,4,2,2
2121,2000-01,22/10/2000,Vallecano,Sociedad,4,1,H,2,1,H,False,5,3,2
2122,2000-01,22/10/2000,Santander,Numancia,4,2,H,2,1,H,False,6,3,3
2123,2000-01,22/10/2000,Valladolid,Osasuna,1,1,D,1,1,D,False,2,2,0
2124,2000-01,28/10/2000,Las Palmas,Santander,2,1,H,1,0,H,False,3,1,2
2125,2000-01,28/10/2000,Mallorca,Barcelona,2,0,H,1,0,H,False,2,1,1
2126,2000-01,28/10/2000,Numancia,La Coruna,1,2,A,0,2,A,False,3,2,1
2127,2000-01,28/10/2000,Villarreal,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
2128,2000-01,28/10/2000,Zaragoza,Malaga,1,1,D,0,0,D,False,2,0,2
2129,2000-01,29/10/2000,Celta,Valladolid,2,1,H,1,0,H,False,3,1,2
2130,2000-01,29/10/2000,Espanol,Oviedo,2,0,H,1,0,H,False,2,1,1
2131,2000-01,29/10/2000,Osasuna,Valencia,1,2,A,1,1,D,False,3,2,1
2132,2000-01,29/10/2000,Sociedad,Real Madrid,1,4,A,0,2,A,False,5,2,3
2133,2000-01,29/10/2000,Vallecano,Alaves,0,1,A,0,1,A,False,1,1,0
2134,2000-01,31/10/2000,La Coruna,Las Palmas,4,0,H,1,0,H,False,4,1,3
2135,2000-01,1/11/2000,Alaves,Sociedad,0,1,A,0,0,D,False,1,0,1
2136,2000-01,1/11/2000,Ath Bilbao,Zaragoza,1,2,A,0,1,A,False,3,1,2
2137,2000-01,1/11/2000,Barcelona,Numancia,1,1,D,0,0,D,True,2,0,2
2138,2000-01,1/11/2000,Malaga,Osasuna,3,1,H,2,1,H,False,4,3,1
2139,2000-01,1/11/2000,Oviedo,Vallecano,4,1,H,2,1,H,False,5,3,2
2140,2000-01,1/11/2000,Real Madrid,Mallorca,0,2,A,0,0,D,True,2,0,2
2141,2000-01,1/11/2000,Santander,Villarreal,3,1,H,2,0,H,False,4,2,2
2142,2000-01,1/11/2000,Valencia,Celta,1,0,H,0,0,D,True,1,0,1
2143,2000-01,1/11/2000,Valladolid,Espanol,1,1,D,0,1,A,False,2,1,1
2144,2000-01,4/11/2000,Celta,Malaga,1,0,H,0,0,D,False,1,0,1
2145,2000-01,4/11/2000,Espanol,Valencia,1,0,H,0,0,D,False,1,0,1
2146,2000-01,4/11/2000,Las Palmas,Barcelona,0,1,A,0,0,D,False,1,0,1
2147,2000-01,4/11/2000,Numancia,Real Madrid,3,1,H,2,1,H,False,4,3,1
2148,2000-01,4/11/2000,Villarreal,La Coruna,3,2,H,1,1,D,False,5,2,3
2149,2000-01,5/11/2000,Alaves,Oviedo,4,0,H,2,0,H,False,4,2,2
2150,2000-01,5/11/2000,Osasuna,Ath Bilbao,1,1,D,0,1,A,False,2,1,1
2151,2000-01,5/11/2000,Sociedad,Mallorca,0,1,A,0,0,D,False,1,0,1
2152,2000-01,5/11/2000,Vallecano,Valladolid,2,1,H,1,0,H,False,3,1,2
2153,2000-01,5/11/2000,Zaragoza,Santander,2,0,H,1,0,H,False,2,1,1
2154,2000-01,11/11/2000,La Coruna,Zaragoza,2,0,H,1,0,H,False,2,1,1
2155,2000-01,12/11/2000,Ath Bilbao,Celta,2,1,H,1,1,D,False,3,2,1
2156,2000-01,12/11/2000,Barcelona,Villarreal,1,2,A,1,1,D,True,3,2,1
2157,2000-01,12/11/2000,Malaga,Espanol,0,0,D,0,0,D,False,0,0,0
2158,2000-01,12/11/2000,Mallorca,Numancia,2,1,H,2,0,H,False,3,2,1
2159,2000-01,12/11/2000,Oviedo,Sociedad,1,0,H,0,0,D,False,1,0,1
2160,2000-01,12/11/2000,Real Madrid,Las Palmas,5,1,H,2,1,H,True,6,3,3
2161,2000-01,12/11/2000,Santander,Osasuna,0,0,D,0,0,D,False,0,0,0
2162,2000-01,12/11/2000,Valencia,Vallecano,2,2,D,0,1,A,True,4,1,3
2163,2000-01,12/11/2000,Valladolid,Alaves,2,1,H,0,0,D,False,3,0,3
2164,2000-01,18/11/2000,Alaves,Valencia,1,1,D,0,0,D,False,2,0,2
2165,2000-01,18/11/2000,Las Palmas,Mallorca,1,0,H,0,0,D,False,1,0,1
2166,2000-01,18/11/2000,Osasuna,La Coruna,1,1,D,1,1,D,False,2,2,0
2167,2000-01,18/11/2000,Villarreal,Real Madrid,0,1,A,0,0,D,False,1,0,1
2168,2000-01,19/11/2000,Celta,Santander,1,1,D,1,0,H,False,2,1,1
2169,2000-01,19/11/2000,Espanol,Ath Bilbao,2,1,H,1,0,H,False,3,1,2
2170,2000-01,19/11/2000,Oviedo,Valladolid,4,1,H,1,0,H,False,5,1,4
2171,2000-01,19/11/2000,Sociedad,Numancia,4,1,H,3,0,H,False,5,3,2
2172,2000-01,19/11/2000,Vallecano,Malaga,4,2,H,2,1,H,False,6,3,3
2173,2000-01,19/11/2000,Zaragoza,Barcelona,3,1,H,1,0,H,False,4,1,3
2174,2000-01,25/11/2000,Mallorca,Villarreal,2,1,H,0,1,A,False,3,1,2
2175,2000-01,26/11/2000,Ath Bilbao,Vallecano,4,2,H,3,1,H,False,6,4,2
2176,2000-01,26/11/2000,Barcelona,Osasuna,2,0,H,0,0,D,True,2,0,2
2177,2000-01,26/11/2000,La Coruna,Celta,1,0,H,0,0,D,False,1,0,1
2178,2000-01,26/11/2000,Malaga,Alaves,3,1,H,2,0,H,False,4,2,2
2179,2000-01,26/11/2000,Numancia,Las Palmas,0,1,A,0,0,D,False,1,0,1
2180,2000-01,26/11/2000,Santander,Espanol,1,2,A,0,1,A,False,3,1,2
2181,2000-01,26/11/2000,Valencia,Oviedo,2,0,H,0,0,D,True,2,0,2
2182,2000-01,26/11/2000,Valladolid,Sociedad,2,1,H,2,0,H,False,3,2,1
2183,2000-01,2/12/2000,Celta,Barcelona,3,3,D,3,1,H,False,6,4,2
2184,2000-01,2/12/2000,Espanol,La Coruna,0,2,A,0,0,D,False,2,0,2
2185,2000-01,2/12/2000,Osasuna,Real Madrid,2,3,A,1,1,D,False,5,2,3
2186,2000-01,2/12/2000,Vallecano,Santander,4,1,H,1,1,D,False,5,2,3
2187,2000-01,2/12/2000,Valladolid,Valencia,0,0,D,0,0,D,False,0,0,0
2188,2000-01,3/12/2000,Alaves,Ath Bilbao,2,1,H,0,1,A,False,3,1,2
2189,2000-01,3/12/2000,Oviedo,Malaga,3,2,H,1,2,A,False,5,3,2
2190,2000-01,3/12/2000,Sociedad,Las Palmas,1,1,D,0,0,D,False,2,0,2
2191,2000-01,3/12/2000,Villarreal,Numancia,0,0,D,0,0,D,False,0,0,0
2192,2000-01,3/12/2000,Zaragoza,Mallorca,1,1,D,1,0,H,False,2,1,1
2193,2000-01,9/12/2000,Las Palmas,Villarreal,1,5,A,0,2,A,False,6,2,4
2194,2000-01,9/12/2000,Numancia,Zaragoza,1,1,D,1,1,D,False,2,2,0
2195,2000-01,9/12/2000,Valencia,Sociedad,2,0,H,0,0,D,True,2,0,2
2196,2000-01,10/12/2000,Ath Bilbao,Oviedo,4,0,H,0,0,D,False,4,0,4
2197,2000-01,10/12/2000,Barcelona,Espanol,4,2,H,2,0,H,True,6,2,4
2198,2000-01,10/12/2000,La Coruna,Vallecano,1,1,D,1,0,H,False,2,1,1
2199,2000-01,10/12/2000,Malaga,Valladolid,3,1,H,1,0,H,False,4,1,3
2200,2000-01,10/12/2000,Mallorca,Osasuna,1,1,D,0,1,A,False,2,1,1
2201,2000-01,10/12/2000,Real Madrid,Celta,3,0,H,2,0,H,True,3,2,1
2202,2000-01,10/12/2000,Santander,Alaves,2,1,H,0,0,D,False,3,0,3
2203,2000-01,16/12/2000,Alaves,La Coruna,3,1,H,2,1,H,False,4,3,1
2204,2000-01,16/12/2000,Espanol,Real Madrid,1,2,A,1,2,A,False,3,3,0
2205,2000-01,16/12/2000,Sociedad,Villarreal,0,2,A,0,1,A,False,2,1,1
2206,2000-01,16/12/2000,Vallecano,Barcelona,2,2,D,1,1,D,False,4,2,2
2207,2000-01,16/12/2000,Zaragoza,Las Palmas,3,1,H,0,0,D,False,4,0,4
2208,2000-01,17/12/2000,Celta,Mallorca,2,2,D,1,1,D,False,4,2,2
2209,2000-01,17/12/2000,Osasuna,Numancia,2,0,H,0,0,D,False,2,0,2
2210,2000-01,17/12/2000,Oviedo,Santander,1,0,H,1,0,H,False,1,1,0
2211,2000-01,17/12/2000,Valencia,Malaga,2,0,H,1,0,H,True,2,1,1
2212,2000-01,17/12/2000,Valladolid,Ath Bilbao,0,0,D,0,0,D,False,0,0,0
2213,2000-01,19/12/2000,Real Madrid,Vallecano,3,1,H,2,0,H,True,4,2,2
2214,2000-01,20/12/2000,Ath Bilbao,Valencia,1,1,D,1,0,H,False,2,1,1
2215,2000-01,20/12/2000,Barcelona,Alaves,3,2,H,1,0,H,True,5,1,4
2216,2000-01,20/12/2000,La Coruna,Oviedo,3,0,H,1,0,H,False,3,1,2
2217,2000-01,20/12/2000,Las Palmas,Osasuna,3,2,H,0,0,D,False,5,0,5
2218,2000-01,20/12/2000,Malaga,Sociedad,3,0,H,2,0,H,False,3,2,1
2219,2000-01,20/12/2000,Mallorca,Espanol,3,2,H,1,2,A,False,5,3,2
2220,2000-01,20/12/2000,Numancia,Celta,4,2,H,2,1,H,False,6,3,3
2221,2000-01,20/12/2000,Santander,Valladolid,2,2,D,2,1,H,False,4,3,1
2222,2000-01,20/12/2000,Villarreal,Zaragoza,1,1,D,1,0,H,False,2,1,1
2223,2000-01,6/1/2001,Malaga,Ath Bilbao,2,1,H,2,0,H,False,3,2,1
2224,2000-01,7/1/2001,Alaves,Real Madrid,1,3,A,1,1,D,False,4,2,2
2225,2000-01,7/1/2001,Celta,Las Palmas,0,1,A,0,1,A,False,1,1,0
2226,2000-01,7/1/2001,Espanol,Numancia,2,0,H,2,0,H,False,2,2,0
2227,2000-01,7/1/2001,Osasuna,Villarreal,1,0,H,1,0,H,False,1,1,0
2228,2000-01,7/1/2001,Oviedo,Barcelona,2,3,A,0,2,A,False,5,2,3
2229,2000-01,7/1/2001,Sociedad,Zaragoza,1,1,D,1,0,H,False,2,1,1
2230,2000-01,7/1/2001,Vallecano,Mallorca,2,2,D,2,1,H,False,4,3,1
2231,2000-01,7/1/2001,Valencia,Santander,1,0,H,1,0,H,True,1,1,0
2232,2000-01,7/1/2001,Valladolid,La Coruna,3,1,H,0,0,D,False,4,0,4
2233,2000-01,13/01/2001,Barcelona,Valladolid,3,1,H,0,0,D,True,4,0,4
